DATE,DKL
2015-03-20,24.432
2015-03-23,70.269
2015-03-24,-2.329
2015-03-25,-4.957
2015-03-26,7.016
2015-03-27,37.595
2015-03-30,62.442
2015-03-31,-47.829
2015-04-01,85.47
2015-04-02,21.388
2015-04-03,75.92
2015-04-07,62.609
2015-04-08,-4.857
2015-04-09,-43.803
2015-04-10,86.732
2015-04-13,49.822
2015-04-14,16.983
2015-04-15,-36.894
2015-04-16,87.462
2015-04-17,25.51
2015-04-20,-1.123
2015-04-21,62.35
2015-04-22,72.427
2015-04-23,5.209
2015-04-24,9.628
2015-04-27,30.692
2015-04-28,-25.579
2015-04-29,37.063
2015-04-30,-10.435
2015-05-04,30.886
2015-05-05,-79.879
2015-05-06,-47.564
2015-05-07,-47.51
2015-05-08,71.823
2015-05-11,89.493
2015-05-12,44.314
2015-05-13,2.98
2015-05-14,11.0
2015-05-15,-34.995
2015-05-18,16.187
2015-05-19,79.414
2015-05-20,10.548
2015-05-21,77.755
2015-05-22,30.696
2015-05-25,93.033
2015-05-26,53.847
2015-05-27,3.707
2015-05-28,-75.437
2015-05-29,1.926
2015-06-01,88.848
2015-06-02,58.857
2015-06-03,-13.522
2015-06-04,1.738
2015-06-05,17.412
2015-06-08,22.12
2015-06-09,2.113
2015-06-10,49.336
2015-06-11,20.858
2015-06-12,31.316
2015-06-15,-14.884
2015-06-16,-52.591
2015-06-17,45.185
2015-06-18,-56.983
2015-06-19,-76.446
2015-06-23,41.094
2015-06-24,70.952
2015-06-25,-66.216
2015-06-26,-85.807
2015-06-29,-74.148
2015-06-30,92.253
2015-07-01,-73.488
2015-07-02,-80.362
2015-07-03,-77.35
2015-07-06,-83.69
2015-07-07,-19.436
2015-07-08,36.532
2015-07-09,99.744
2015-07-10,97.899
2015-07-13,76.317
2015-07-14,-20.191
2015-07-15,-73.403
2015-07-16,73.139
2015-07-17,91.225
2015-07-20,40.862
2015-07-21,82.858
2015-07-22,29.629
2015-07-23,94.577
2015-07-24,-54.076
2015-07-27,-93.738
2015-07-28,52.199
2015-07-29,84.589
2015-07-30,-54.45
2015-07-31,11.917
2015-08-03,-16.065
2015-08-04,95.339
2015-08-05,-38.493
2015-08-06,60.092
2015-08-07,84.365
2015-08-10,97.109
2015-08-11,7.843
2015-08-12,-3.018
2015-08-13,91.177
2015-08-14,-5.05
2015-08-17,64.047
2015-08-18,-93.951
2015-08-19,96.023
2015-08-20,-54.631
2015-08-21,-76.894
2015-08-24,-94.941
2015-08-25,-41.493
2015-08-26,-52.747
2015-08-27,59.913
2015-08-28,94.822
2015-08-31,-26.48
2015-09-01,-17.916
2015-09-02,51.119
2015-09-07,-20.515
2015-09-08,96.373
2015-09-09,86.864
2015-09-10,-8.461
2015-09-11,45.073
2015-09-14,-77.859
2015-09-15,-65.06
2015-09-16,99.327
2015-09-17,-68.342
2015-09-18,21.088
2015-09-21,94.992
2015-09-22,22.834
2015-09-23,5.873
2015-09-24,51.344
2015-09-25,-64.83
2015-09-28,57.767
2015-09-29,-21.467
2015-09-30,-12.73
2015-10-08,30.1
2015-10-09,71.851
2015-10-12,92.371
2015-10-13,82.512
2015-10-14,-30.029
2015-10-15,98.323
2015-10-16,40.567
2015-10-19,-7.578
2015-10-20,70.197
2015-10-21,-79.263
2015-10-22,97.124
2015-10-23,69.253
2015-10-26,-24.064
2015-10-27,38.421
2015-10-28,-46.561
2015-10-29,12.643
2015-10-30,-5.216
2015-11-02,-19.187
2015-11-03,-18.229
2015-11-04,98.357
2015-11-05,37.203
2015-11-06,92.993
2015-11-09,63.629
2015-11-10,47.672
2015-11-11,48.027
2015-11-12,-21.052
2015-11-13,-15.448
2015-11-16,95.738
2015-11-17,-47.484
2015-11-18,-43.211
2015-11-19,87.926
2015-11-20,31.142
2015-11-23,-26.719
2015-11-24,27.896
2015-11-25,67.06
2015-11-26,-26.854
2015-11-27,-86.084
2015-11-30,4.753
2015-12-01,18.58
2015-12-02,21.415
2015-12-03,76.645
2015-12-04,-15.679
2015-12-07,37.162
2015-12-08,-49.317
2015-12-09,9.519
2015-12-10,-13.65
2015-12-11,-8.36
2015-12-14,86.36
2015-12-15,24.404
2015-12-16,-0.039
2015-12-17,82.839
2015-12-18,-5.705
2015-12-21,63.214
2015-12-22,24.405
2015-12-23,-29.026
2015-12-24,-18.534
2015-12-25,32.028
2015-12-28,-72.165
2015-12-29,61.092
2015-12-30,21.433
2015-12-31,-53.491
2016-01-04,-97.985
2016-01-05,83.404
2016-01-06,92.493
2016-01-07,-99.328
2016-01-08,-14.797
2016-01-11,-77.065
2016-01-12,-0.507
2016-01-13,-71.885
2016-01-14,99.832
2016-01-15,-73.453
2016-01-18,91.134
2016-01-19,98.987
2016-01-20,-15.559
2016-01-21,-72.021
2016-01-22,23.41
2016-01-25,12.715
2016-01-26,-87.693
2016-01-27,-40.493
2016-01-28,-70.429
2016-01-29,97.003
2016-02-01,-46.728
2016-02-02,97.641
2016-02-03,70.825
2016-02-04,82.217
2016-02-05,-50.394
2016-02-15,93.688
2016-02-16,97.924
2016-02-17,74.238
2016-02-18,-37.911
2016-02-19,42.167
2016-02-22,57.11
2016-02-23,-23.046
2016-02-24,52.375
2016-02-25,-93.917
2016-02-26,-11.915
2016-02-29,-71.209
2016-03-01,84.227
2016-03-02,99.933
2016-03-03,5.074
2016-03-04,-26.953
2016-03-07,43.904
2016-03-08,2.496
2016-03-09,-7.881
2016-03-10,-73.008
2016-03-11,43.501
2016-03-14,87.345
2016-03-15,-23.088
2016-03-16,-33.698
2016-03-17,90.031
2016-03-18,86.595
2016-03-21,81.158
2016-03-22,3.13
2016-03-23,63.656
2016-03-24,-34.995
2016-03-25,48.19
2016-03-28,-48.009
2016-03-29,-54.978
2016-03-30,94.312
2016-03-31,-17.618
2016-04-01,3.049
2016-04-05,95.077
2016-04-06,29.047
2016-04-07,-58.498
2016-04-08,-12.346
2016-04-11,54.056
2016-04-12,-20.714
2016-04-13,61.845
2016-04-14,21.4
2016-04-15,-14.419
2016-04-18,-40.339
2016-04-19,-15.144
2016-04-20,-80.794
2016-04-21,-11.938
2016-04-22,56.167
2016-04-25,-8.784
2016-04-26,71.338
2016-04-27,-26.403
2016-04-28,-19.88
2016-04-29,13.471
2016-05-03,95.215
2016-05-04,30.14
2016-05-05,51.389
2016-05-06,-84.621
2016-05-09,-69.642
2016-05-10,12.612
2016-05-11,-34.625
2016-05-12,49.689
2016-05-13,1.586
2016-05-16,88.648
2016-05-17,-15.528
2016-05-18,-56.885
2016-05-19,44.071
2016-05-20,83.615
2016-05-23,67.393
2016-05-24,-40.847
2016-05-25,-54.784
2016-05-26,41.136
2016-05-27,13.053
2016-05-30,9.913
2016-05-31,99.534
2016-06-01,25.232
2016-06-02,65.661
2016-06-03,3.102
2016-06-06,-6.62
2016-06-07,2.642
2016-06-08,-11.411
2016-06-13,-74.3
2016-06-14,41.502
2016-06-15,99.489
2016-06-16,-1.298
2016-06-17,23.644
2016-06-20,7.294
2016-06-21,-54.214
2016-06-22,86.387
2016-06-23,-15.288
2016-06-24,-35.847
2016-06-27,93.445
2016-06-28,63.535
2016-06-29,6.246
2016-06-30,-8.279
2016-07-01,-17.72
2016-07-04,94.895
2016-07-05,31.489
2016-07-06,32.778
2016-07-07,17.944
2016-07-08,-11.761
2016-07-11,-10.132
2016-07-12,62.015
2016-07-13,27.227
2016-07-14,8.221
2016-07-15,-19.591
2016-07-18,-7.197
2016-07-19,30.786
2016-07-20,-8.979
2016-07-21,18.802
2016-07-22,-32.153
2016-07-25,21.001
2016-07-26,73.25
2016-07-27,-73.168
2016-07-28,11.315
2016-07-29,-32.371
2016-08-01,-41.844
2016-08-02,68.754
2016-08-03,46.817
2016-08-04,47.931
2016-08-05,-13.589
2016-08-08,76.676
2016-08-09,67.427
2016-08-10,-7.935
2016-08-11,-38.013
2016-08-12,83.643
2016-08-15,94.81
2016-08-16,16.703
2016-08-17,14.89
2016-08-18,19.83
2016-08-19,13.675
2016-08-22,-50.521
2016-08-23,27.189
2016-08-24,-0.512
2016-08-25,-19.922
2016-08-26,3.162
2016-08-29,29.635
2016-08-30,-8.489
2016-08-31,25.677
2016-09-01,-39.13
2016-09-02,10.601
2016-09-05,22.771
2016-09-06,73.522
2016-09-07,-0.061
2016-09-08,25.594
2016-09-09,-31.258
2016-09-12,-35.821
2016-09-13,13.87
2016-09-14,-3.38
2016-09-19,61.796
2016-09-20,-1.335
2016-09-21,21.483
2016-09-22,2.933
2016-09-23,-25.448
2016-09-26,-62.836
2016-09-27,58.705
2016-09-28,-14.136
2016-09-29,21.685
2016-09-30,43.029
2016-10-10,62.312
2016-10-11,50.876
2016-10-12,19.131
2016-10-13,23.932
2016-10-14,10.547
2016-10-17,-42.497
2016-10-18,89.097
2016-10-19,-3.627
2016-10-20,12.716
2016-10-21,-5.559
2016-10-24,73.215
2016-10-25,25.167
2016-10-26,-23.486
2016-10-27,3.119
2016-10-28,-42.408
2016-10-31,7.658
2016-11-01,70.015
2016-11-02,-21.136
2016-11-03,68.622
2016-11-04,-6.244
2016-11-07,30.856
2016-11-08,16.77
2016-11-09,-14.256
2016-11-10,45.184
2016-11-11,52.094
2016-11-14,51.22
2016-11-15,5.866
2016-11-16,-4.367
2016-11-17,11.864
2016-11-18,-36.394
2016-11-21,43.835
2016-11-22,62.953
2016-11-23,-26.591
2016-11-24,-4.55
2016-11-25,29.306
2016-11-28,16.277
2016-11-29,4.743
2016-11-30,-18.917
2016-12-01,41.883
2016-12-02,-55.706
2016-12-05,6.561
2016-12-06,-3.551
2016-12-07,72.149
2016-12-08,-20.403
2016-12-09,23.973
2016-12-12,-82.723
2016-12-13,41.86
2016-12-14,-11.624
2016-12-15,57.772
2016-12-16,36.345
2016-12-19,-2.233
2016-12-20,-8.006
2016-12-21,55.77
2016-12-22,11.432
2016-12-23,-44.275
2016-12-26,50.22
2016-12-27,6.773
2016-12-28,-20.178
2016-12-29,-0.374
2016-12-30,-0.952
2017-01-03,69.922
2017-01-04,75.497
2017-01-05,9.092
2017-01-06,-12.125
2017-01-09,60.907
2017-01-10,-9.319
2017-01-11,-36.069
2017-01-12,-29.932
2017-01-13,-44.616
2017-01-16,-32.22
2017-01-17,72.657
2017-01-18,23.28
2017-01-19,-9.453
2017-01-20,89.747
2017-01-23,52.522
2017-01-24,3.488
2017-01-25,23.161
2017-01-26,27.582
2017-02-03,-27.91
2017-02-06,61.457
2017-02-07,22.132
2017-02-08,71.415
2017-02-09,61.013
2017-02-10,36.743
2017-02-13,31.929
2017-02-14,19.221
2017-02-15,-25.116
2017-02-16,71.411
2017-02-17,-40.197
2017-02-20,70.287
2017-02-21,42.333
2017-02-22,25.833
2017-02-23,-18.685
2017-02-24,14.74
2017-02-27,-40.603
2017-02-28,43.867
2017-03-01,29.57
2017-03-02,-38.05
2017-03-03,11.829
2017-03-06,64.364
2017-03-07,4.952
2017-03-08,-12.372
2017-03-09,-31.922
2017-03-10,4.859
2017-03-13,62.097
2017-03-14,-1.601
2017-03-15,19.497
2017-03-16,62.4
2017-03-17,-48.745
2017-03-20,12.586
2017-03-21,14.45
2017-03-22,4.2
2017-03-23,7.235
2017-03-24,45.382
2017-03-27,-4.376
2017-03-28,-9.799
2017-03-29,0.885
2017-03-30,-44.653
2017-03-31,12.625
2017-04-05,63.496
2017-04-06,18.27
2017-04-07,5.563
2017-04-10,10.737
2017-04-11,55.428
2017-04-12,-33.347
2017-04-13,39.636
2017-04-14,-62.312
2017-04-17,-34.032
2017-04-18,-32.249
2017-04-19,-27.844
2017-04-20,-16.56
2017-04-21,-22.178
2017-04-24,-59.965
2017-04-25,31.876
2017-04-26,30.704
2017-04-27,18.347
2017-04-28,52.684
2017-05-02,32.383
2017-05-03,-7.36
2017-05-04,19.266
2017-05-05,-34.884
2017-05-08,-43.232
2017-05-09,59.62
2017-05-10,-58.042
2017-05-11,22.309
2017-05-12,36.429
2017-05-15,10.318
2017-05-16,84.273
2017-05-17,24.899
2017-05-18,-4.978
2017-05-19,11.597
2017-05-22,-42.301
2017-05-23,-45.58
2017-05-24,61.542
2017-05-25,68.689
2017-05-26,4.743
2017-05-31,-38.774
2017-06-01,-38.214
2017-06-02,58.86
2017-06-05,28.721
2017-06-06,41.23
2017-06-07,93.223
2017-06-08,0.361
2017-06-09,15.285
2017-06-12,-31.936
2017-06-13,76.471
2017-06-14,-8.501
2017-06-15,65.133
2017-06-16,-2.275
2017-06-19,51.565
2017-06-20,8.381
2017-06-21,-0.939
2017-06-22,-38.739
2017-06-23,22.145
2017-06-26,73.001
2017-06-27,10.419
2017-06-28,-7.226
2017-06-29,37.484
2017-06-30,22.019
2017-07-03,43.945
2017-07-04,-15.139
2017-07-05,70.504
2017-07-06,19.402
2017-07-07,44.684
2017-07-10,10.443
2017-07-11,-35.823
2017-07-12,6.122
2017-07-13,35.024
2017-07-14,0.445
2017-07-17,-59.749
2017-07-18,69.419
2017-07-19,90.03
2017-07-20,23.75
2017-07-21,14.038
2017-07-24,38.981
2017-07-25,-10.514
2017-07-26,1.868
2017-07-27,24.31
2017-07-28,31.65
2017-07-31,66.065
2017-08-01,1.067
2017-08-02,0.701
2017-08-03,37.71
2017-08-04,-8.265
2017-08-07,59.916
2017-08-08,0.694
2017-08-09,24.351
2017-08-10,-21.128
2017-08-11,-49.653
2017-08-14,78.202
2017-08-15,27.024
2017-08-16,12.691
2017-08-17,40.539
2017-08-18,20.761
2017-08-21,52.098
2017-08-22,-22.002
2017-08-23,-27.643
2017-08-24,-35.28
2017-08-25,79.217
2017-08-28,73.144
2017-08-29,-6.492
2017-08-30,36.823
2017-08-31,21.513
2017-09-01,42.857
2017-09-04,13.436
2017-09-05,-5.504
2017-09-06,50.116
2017-09-07,-25.146
2017-09-08,12.36
2017-09-11,52.635
2017-09-12,-8.707
2017-09-13,36.719
2017-09-14,-10.236
2017-09-15,-18.181
2017-09-18,43.307
2017-09-19,-14.742
2017-09-20,57.139
2017-09-21,-40.503
2017-09-22,-5.88
2017-09-25,-53.136
2017-09-26,38.947
2017-09-27,50.873
2017-09-28,-17.509
2017-09-29,32.093
2017-10-09,-4.993
2017-10-10,28.634
2017-10-11,-18.975
2017-10-12,1.78
2017-10-13,36.985
2017-10-16,-47.415
2017-10-17,5.445
2017-10-18,-19.452
2017-10-19,-32.018
2017-10-20,64.6
2017-10-23,25.53
2017-10-24,-2.238
2017-10-25,53.077
2017-10-26,37.62
2017-10-27,-18.06
2017-10-30,-39.602
2017-10-31,52.709
2017-11-01,-4.097
2017-11-02,-32.156
2017-11-03,-20.062
2017-11-06,48.45
2017-11-07,52.657
2017-11-08,21.903
2017-11-09,41.188
2017-11-10,7.45
2017-11-13,5.67
2017-11-14,-21.653
2017-11-15,-16.233
2017-11-16,6.363
2017-11-17,-48.088
2017-11-20,44.51
2017-11-21,38.724
2017-11-22,8.508
2017-11-23,-74.709
2017-11-24,26.366
2017-11-27,-35.838
2017-11-28,74.564
2017-11-29,31.351
2017-11-30,-21.355
2017-12-01,40.346
2017-12-04,-18.462
2017-12-05,-29.444
2017-12-06,42.116
2017-12-07,-7.73
2017-12-08,62.871
2017-12-11,63.329
2017-12-12,-46.479
2017-12-13,58.591
2017-12-14,11.896
2017-12-15,-25.614
2017-12-18,-13.609
2017-12-19,52.848
2017-12-20,-21.306
2017-12-21,39.648
2017-12-22,2.103
2017-12-25,-42.403
2017-12-26,45.438
2017-12-27,-9.907
2017-12-28,40.673
2017-12-29,30.444
2018-01-02,57.005
2018-01-03,54.804
2018-01-04,27.886
2018-01-05,9.718
2018-01-08,36.312
2018-01-09,-2.688
2018-01-10,0.146
2018-01-11,27.55
2018-01-12,-11.67
2018-01-15,-33.31
2018-01-16,51.919
2018-01-17,10.156
2018-01-18,32.548
2018-01-19,11.283
2018-01-22,48.238
2018-01-23,31.719
2018-01-24,31.659
2018-01-25,0.909
2018-01-26,19.596
2018-01-29,-33.534
2018-01-30,-16.17
2018-01-31,-21.661
2018-02-01,-58.072
2018-02-02,45.543
2018-02-05,62.993
2018-02-06,-57.277
2018-02-07,-62.377
2018-02-08,19.824
2018-02-09,-53.173
2018-02-12,67.17
2018-02-13,-14.034
2018-02-14,16.005
2018-02-22,65.503
2018-02-23,30.525
2018-02-26,67.405
2018-02-27,-10.042
2018-02-28,51.447
2018-03-01,82.007
2018-03-02,0.848
2018-03-05,7.452
2018-03-06,54.86
2018-03-07,-37.537
2018-03-08,58.361
2018-03-09,56.258
2018-03-12,56.334
2018-03-13,-14.983
2018-03-14,-21.078
2018-03-15,7.454
2018-03-16,-19.794
2018-03-19,3.237
2018-03-20,48.976
2018-03-21,-31.539
2018-03-22,-12.545
2018-03-23,-34.92
2018-03-26,60.36
2018-03-27,56.232
2018-03-28,11.623
2018-03-29,44.366
2018-03-30,38.852
2018-04-02,2.16
2018-04-03,5.836
2018-04-04,-37.381
2018-04-09,29.164
2018-04-10,24.24
2018-04-11,16.472
2018-04-12,-22.278
2018-04-13,-33.501
2018-04-16,-21.294
2018-04-17,-67.493
2018-04-18,13.177
2018-04-19,33.146
2018-04-20,-53.375
2018-04-23,-14.151
2018-04-24,91.877
2018-04-25,30.581
2018-04-26,-62.44
2018-04-27,-4.676
2018-05-02,-23.581
2018-05-03,56.471
2018-05-04,-1.79
2018-05-07,83.801
2018-05-08,46.409
2018-05-09,-4.11
2018-05-10,13.94
2018-05-11,-34.944
2018-05-14,-6.8
2018-05-15,40.055
2018-05-16,-11.816
2018-05-17,-10.646
2018-05-18,44.034
2018-05-21,38.966
2018-05-22,16.441
2018-05-23,-36.383
2018-05-24,-8.632
2018-05-25,-34.537
2018-05-28,-24.414
2018-05-29,-17.328
2018-05-30,-51.651
2018-05-31,47.837
2018-06-01,-11.698
2018-06-04,-11.53
2018-06-05,70.871
2018-06-06,12.063
2018-06-07,-26.377
2018-06-08,-45.414
2018-06-11,0.849
2018-06-12,46.439
2018-06-13,-37.888
2018-06-14,16.442
2018-06-15,-42.684
2018-06-19,-66.573
2018-06-20,62.302
2018-06-21,-41.968
2018-06-22,82.005
2018-06-25,-50.545
2018-06-26,56.848
2018-06-27,-30.129
2018-06-28,-27.927
2018-06-29,92.505
2018-07-02,-46.46
2018-07-03,49.169
2018-07-04,-42.629
2018-07-05,-58.234
2018-07-06,25.978
2018-07-09,83.788
2018-07-10,36.734
2018-07-11,-28.684
2018-07-12,92.798
2018-07-13,-3.782
2018-07-16,3.038
2018-07-17,17.786
2018-07-18,-28.785
2018-07-19,-32.006
2018-07-20,71.326
2018-07-23,67.85
2018-07-24,75.31
2018-07-25,0.811
2018-07-26,2.924
2018-07-27,-24.457
2018-07-30,-27.858
2018-07-31,16.148
2018-08-01,-63.423
2018-08-02,-53.477
2018-08-03,-35.374
2018-08-06,-36.779
2018-08-07,92.197
2018-08-08,-33.81
2018-08-09,91.953
2018-08-10,29.197
2018-08-13,65.645
2018-08-14,3.008
2018-08-15,-69.057
2018-08-16,19.488
2018-08-17,-77.602
2018-08-20,38.295
2018-08-21,67.993
2018-08-22,-37.987
2018-08-23,41.07
2018-08-24,2.664
2018-08-27,87.501
2018-08-28,13.307
2018-08-29,-28.096
2018-08-30,-66.139
2018-08-31,-23.393
2018-09-03,1.585
2018-09-04,77.764
2018-09-05,-42.053
2018-09-06,-4.585
2018-09-07,15.184
2018-09-10,-55.23
2018-09-11,7.778
2018-09-12,1.321
2018-09-13,7.353
2018-09-14,-40.754
2018-09-17,-31.912
2018-09-18,86.303
2018-09-19,71.166
2018-09-20,3.62
2018-09-21,62.797
2018-09-25,8.727
2018-09-26,27.108
2018-09-27,-46.747
2018-09-28,49.084
2018-10-08,-56.426
2018-10-09,7.12
2018-10-10,0.206
2018-10-11,-77.856
2018-10-12,7.911
2018-10-15,-59.189
2018-10-16,-54.922
2018-10-17,-9.715
2018-10-18,-70.432
2018-10-19,92.784
2018-10-22,96.824
2018-10-23,-54.154
2018-10-24,44.667
2018-10-25,82.688
2018-10-26,-12.341
2018-10-29,-52.83
2018-10-30,66.271
2018-10-31,57.732
2018-11-01,-12.814
2018-11-02,64.651
2018-11-05,35.715
2018-11-06,-4.532
2018-11-07,-25.03
2018-11-08,-25.841
2018-11-09,0.154
2018-11-12,91.444
2018-11-13,93.6
2018-11-14,-5.306
2018-11-15,75.486
2018-11-16,37.503
2018-11-19,21.856
2018-11-20,-60.332
2018-11-21,70.802
2018-11-22,-15.769
2018-11-23,-79.731
2018-11-26,-4.474
2018-11-27,-7.756
2018-11-28,49.114
2018-11-29,-76.7
2018-11-30,39.089
2018-12-03,30.762
2018-12-04,56.424
2018-12-05,53.781
2018-12-06,-49.754
2018-12-07,-2.769
2018-12-10,-19.952
2018-12-11,33.401
2018-12-12,-12.545
2018-12-13,47.518
2018-12-14,-74.282
2018-12-17,35.073
2018-12-18,-9.514
2018-12-19,-49.641
2018-12-20,33.025
2018-12-21,-25.901
2018-12-24,40.478
2018-12-25,-12.186
2018-12-26,-0.516
2018-12-27,-70.436
2018-12-28,3.328
2019-01-02,-20.689
2019-01-03,3.767
2019-01-04,94.903
2019-01-07,57.487
2019-01-08,5.764
2019-01-09,16.331
2019-01-10,-9.243
2019-01-11,42.631
2019-01-14,-14.758
2019-01-15,60.745
2019-01-16,-12.954
2019-01-17,-15.728
2019-01-18,33.655
2019-01-21,18.988
2019-01-22,-45.552
2019-01-23,20.898
2019-01-24,14.879
2019-01-25,-20.671
2019-01-28,-51.228
2019-01-29,-36.282
2019-01-30,-32.146
2019-01-31,-30.036
2019-02-01,74.511
2019-02-11,92.282
2019-02-12,71.466
2019-02-13,87.055
2019-02-14,14.11
2019-02-15,7.0
2019-02-18,95.552
2019-02-19,5.078
2019-02-20,17.569
2019-02-21,-14.181
2019-02-22,89.803
2019-02-25,92.952
2019-02-26,-7.367
2019-02-27,5.653
2019-02-28,-7.986
2019-03-01,32.852
2019-03-04,39.523
2019-03-05,90.48
2019-03-06,59.501
2019-03-07,52.406
2019-03-08,-51.28
2019-03-11,67.912
2019-03-12,26.099
2019-03-13,-48.002
2019-03-14,-57.719
2019-03-15,31.751
2019-03-18,66.425
2019-03-19,6.642
2019-03-20,8.368
2019-03-21,49.901
2019-03-22,0.23
2019-03-25,9.934
2019-03-26,-71.431
2019-03-27,-2.656
2019-03-28,-34.444
2019-03-29,89.852
2019-04-01,91.985
2019-04-02,-8.802
2019-04-03,70.187
2019-04-04,-3.112
2019-04-08,-17.803
2019-04-09,15.629
2019-04-10,16.349
2019-04-11,-53.372
2019-04-12,4.123
2019-04-15,-60.672
2019-04-16,87.579
2019-04-17,30.895
2019-04-18,-16.089
2019-04-19,48.993
2019-04-22,-42.284
2019-04-23,-36.386
2019-04-24,39.99
2019-04-25,-76.233
2019-04-26,-22.491
2019-04-29,-66.89
2019-04-30,55.142
2019-05-06,-74.872
2019-05-07,35.19
2019-05-08,61.703
2019-05-09,-3.086
2019-05-10,94.406
2019-05-13,-1.675
2019-05-14,29.079
2019-05-15,72.045
2019-05-16,32.288
2019-05-17,-71.867
2019-05-20,-6.75
2019-05-21,83.646
2019-05-22,-18.851
2019-05-23,-56.148
2019-05-24,-13.297
2019-05-27,92.852
2019-05-28,7.558
2019-05-29,37.201
2019-05-30,-9.877
2019-05-31,-5.36
2019-06-03,-40.738
2019-06-04,-51.526
2019-06-05,-30.211
2019-06-06,-58.474
2019-06-10,36.429
2019-06-11,96.429
2019-06-12,-10.052
2019-06-13,36.458
2019-06-14,-66.463
2019-06-17,3.803
2019-06-18,-16.214
2019-06-19,-40.705
2019-06-20,71.991
2019-06-21,49.281
2019-06-24,-15.849
2019-06-25,-30.068
2019-06-26,12.456
2019-06-27,28.233
2019-06-28,-49.485
2019-07-01,54.198
2019-07-02,-13.358
2019-07-03,-22.914
2019-07-04,-18.24
2019-07-05,10.999
2019-07-08,-73.984
2019-07-09,21.751
2019-07-10,-39.524
2019-07-11,-27.97
2019-07-12,19.61
2019-07-15,67.018
2019-07-16,36.185
2019-07-17,19.445
2019-07-18,-50.342
2019-07-19,14.415
2019-07-22,-66.466
2019-07-23,62.582
2019-07-24,53.633
2019-07-25,28.481
2019-07-26,12.752
2019-07-29,-1.78
2019-07-30,23.426
2019-07-31,-29.094
2019-08-01,2.01
2019-08-02,11.063
2019-08-05,-34.745
2019-08-06,-28.766
2019-08-07,-32.674
2019-08-08,4.903
2019-08-09,-59.559
2019-08-12,64.944
2019-08-13,16.253
2019-08-14,-31.257
2019-08-15,84.297
2019-08-16,23.62
2019-08-19,84.273
2019-08-20,2.605
2019-08-21,3.85
2019-08-22,3.906
2019-08-23,-13.998
2019-08-26,51.167
2019-08-27,61.228
2019-08-28,-4.003
2019-08-29,-11.918
2019-08-30,-56.975
2019-09-02,78.952
2019-09-03,30.748
2019-09-04,51.762
2019-09-05,30.623
2019-09-06,0.049
2019-09-09,51.406
2019-09-10,4.585
2019-09-11,-33.376
2019-09-12,20.78
2019-09-16,-4.581
2019-09-17,-68.053
2019-09-18,-19.917
2019-09-19,40.848
2019-09-20,-8.726
2019-09-23,-26.701
2019-09-24,4.073
2019-09-25,-47.64
2019-09-26,-69.548
2019-09-27,40.809
2019-09-30,-52.497
2019-10-08,-0.394
2019-10-09,61.533
2019-10-10,65.852
2019-10-11,14.59
2019-10-14,45.211
2019-10-15,-35.81
2019-10-16,-39.009
2019-10-17,-10.212
2019-10-18,-49.855
2019-10-21,-10.555
2019-10-22,50.48
2019-10-23,-23.256
2019-10-24,9.821
2019-10-25,40.038
2019-10-28,58.549
2019-10-29,-51.96
2019-10-30,-30.816
2019-10-31,-42.293
2019-11-01,73.654
2019-11-04,7.192
2019-11-05,23.553
2019-11-06,-35.708
2019-11-07,40.087
2019-11-08,-42.056
2019-11-11,-62.145
2019-11-12,15.763
2019-11-13,-21.806
2019-11-14,34.707
2019-11-15,-43.821
2019-11-18,48.676
2019-11-19,82.264
2019-11-20,-30.608
2019-11-21,24.728
2019-11-22,-26.412
2019-11-25,18.997
2019-11-26,-6.572
2019-11-27,4.661
2019-11-28,-13.881
2019-11-29,15.828
2019-12-02,4.401
2019-12-03,52.657
2019-12-04,33.779
2019-12-05,55.14
2019-12-06,44.86
2019-12-09,16.341
2019-12-10,44.133
2019-12-11,-12.527
2019-12-12,-10.275
2019-12-13,39.025
2019-12-16,74.95
2019-12-17,73.997
2019-12-18,12.12
2019-12-19,25.655
2019-12-20,-42.256
2019-12-23,-65.455
2019-12-24,71.701
2019-12-25,21.331
2019-12-26,57.934
2019-12-27,-21.985
2019-12-30,53.86
2019-12-31,31.255
2020-01-02,51.628
2020-01-03,16.709
2020-01-06,56.679
2020-01-07,50.6
2020-01-08,-40.545
2020-01-09,22.029
2020-01-10,-39.978
2020-01-13,57.564
2020-01-14,-6.225
2020-01-15,-21.612
2020-01-16,-23.643
2020-01-17,-30.711
2020-01-20,41.444
2020-01-21,-34.309
2020-01-22,30.573
2020-01-23,-61.098
2020-02-03,21.455
2020-02-04,89.321
2020-02-05,75.55
2020-02-06,82.47
2020-02-07,23.705
2020-02-10,36.042
2020-02-11,-19.182
2020-02-12,84.799
2020-02-13,-28.436
2020-02-14,22.279
2020-02-17,85.553
2020-02-18,45.458
2020-02-19,-18.433
2020-02-20,70.293
2020-02-21,37.55
2020-02-24,39.777
2020-02-25,64.318
2020-02-26,-3.14
2020-02-27,-20.627
2020-02-28,-52.975
2020-03-02,82.126
2020-03-03,-28.335
2020-03-04,51.485
2020-03-05,29.917
2020-03-06,14.922
2020-03-09,-43.997
2020-03-10,76.471
2020-03-11,-34.284
2020-03-12,-18.745
2020-03-13,86.923
2020-03-16,-83.955
2020-03-17,-25.593
2020-03-18,-62.97
2020-03-19,32.368
2020-03-20,2.873
2020-03-23,-39.032
2020-03-24,-2.164
2020-03-25,12.113
2020-03-26,-14.869
