DATE,UDV,GMS,VOL
2008-07-15,-65.6,-64978184,99051842
2008-07-16,-66.962,-56420517,84257266
2008-07-17,-61.085,-43539559,71276918
2008-07-18,74.644,58026851,77738045
2008-07-21,99.064,90532594,91387827
2008-07-22,14.464,12493788,86377604
2008-07-23,-42.123,-35503590,84285303
2008-07-24,82.83,80415458,97084779
2008-07-25,-0.42,-365573,86952439
2008-07-28,31.976,27377191,85618406
2008-07-29,-24.109,-19448298,80668293
2008-07-30,-53.16,-36570556,68793988
2008-07-31,-78.536,-49758481,63357514
2008-08-01,63.239,43609398,68959173
2008-08-04,-44.559,-23474048,52680426
2008-08-05,-62.926,-38003844,60394491
2008-08-06,-7.5,-4266699,56891754
2008-08-07,21.622,11304791,52283894
2008-08-08,-92.887,-61151496,65834300
2008-08-11,-86.016,-54422198,63269505
2008-08-12,9.907,5028957,50761775
2008-08-13,30.834,17272621,56018473
2008-08-14,44.714,19407301,43403544
2008-08-15,7.583,3255257,42930096
2008-08-18,-93.22,-62820429,67389309
2008-08-19,93.806,46665567,49746764
2008-08-20,98.946,94628081,95636034
2008-08-21,-43.162,-35272950,81721811
2008-08-22,-26.561,-15845900,59659579
2008-08-25,-3.043,-1339287,44016643
2008-08-26,-56.655,-30478000,53796060
2008-08-27,25.777,13482336,52302949
2008-08-28,17.463,7920873,45358710
2008-08-29,90.302,55642157,61618030
2008-09-01,-43.815,-21026392,47989182
2008-09-02,49.412,21908635,44338266
2008-09-03,-1.119,-630512,56367305
2008-09-04,36.785,16646862,45254254
2008-09-05,-43.293,-22076776,50994263
2008-09-08,-73.332,-36388328,49621123
2008-09-09,24.609,9840267,39986911
2008-09-10,67.572,33736706,49927185
2008-09-11,-43.163,-19975621,46279691
2008-09-12,7.186,2837117,39482887
2008-09-16,-46.768,-26769025,57237405
2008-09-17,-39.665,-21722613,54764867
2008-09-18,-1.111,-886160,79760881
2008-09-19,61.732,50566767,81913388
2008-09-22,-30.888,-56312571,182314160
2008-09-23,-43.768,-47518989,108570087
2008-09-24,92.6,70082970,75683235
2008-09-25,85.267,106836268,125296385
2008-09-26,3.764,3830254,101764674
2008-10-06,-25.441,-20105365,79027377
2008-10-07,64.318,46740093,72670872
2008-10-08,-14.197,-9147163,64428941
2008-10-09,-71.444,-42915553,60068908
2008-10-10,-42.076,-28905447,68698408
2008-10-13,89.275,62710913,70244899
2008-10-14,-87.007,-75790160,87107969
2008-10-15,23.383,12701188,54317339
2008-10-16,-18.259,-12571743,68851610
2008-10-17,9.23,4865966,52717822
2008-10-20,94.088,57742345,61370306
2008-10-21,-33.196,-24978624,75245951
2008-10-22,-41.18,-26601781,64598269
2008-10-23,75.846,47544093,62684909
2008-10-24,-45.474,-26867909,59084624
2008-10-27,-76.476,-52934611,69217487
2008-10-28,94.507,73671700,77954104
2008-10-29,-74.373,-51413875,69130065
2008-10-30,35.096,24064328,68566225
2008-10-31,-44.432,-23278804,52392143
2008-11-03,4.003,1868933,46688654
2008-11-04,-16.69,-8678206,51996497
2008-11-05,89.171,67227214,75391077
2008-11-06,23.595,13869097,58780122
2008-11-07,91.733,56079488,61133612
2008-11-10,99.417,117229692,117916890
2008-11-11,-14.392,-17621025,122434296
2008-11-12,91.536,81601007,89146231
2008-11-13,99.444,161284650,162185843
2008-11-14,91.661,163147028,177990479
2008-11-17,92.162,171114665,185666297
2008-11-18,-72.232,-151235693,209374271
2008-11-19,90.749,155920280,171815496
2008-11-20,23.231,41805779,179953360
2008-11-21,49.851,84940174,170388294
2008-11-24,-78.358,-88543617,112998394
2008-11-25,-57.83,-53514014,92536334
2008-11-26,41.051,34944867,85125731
2008-11-27,-89.247,-148071088,165911123
2008-11-28,-10.571,-10913756,103246522
2008-12-01,90.632,101964288,112503768
2008-12-02,86.529,127573264,147433556
2008-12-03,92.604,170082107,183666815
2008-12-04,-32.105,-76169035,237251860
2008-12-05,88.563,146064612,164927021
2008-12-08,91.576,202835638,221493263
2008-12-09,-60.144,-117742439,195767224
2008-12-10,91.803,156548263,170525481
2008-12-11,-66.854,-109989399,164522448
2008-12-12,-70.131,-102035487,145491871
2008-12-15,-15.179,-16787441,110598005
2008-12-16,63.373,68822549,108599659
2008-12-17,13.748,18397390,133815034
2008-12-18,63.842,80694294,126397139
2008-12-19,35.191,49752439,141376660
2008-12-22,-6.99,-8693108,124372281
2008-12-23,-87.558,-121723649,139021110
2008-12-24,-15.61,-16032850,102707289
2008-12-25,-23.67,-21142705,89322808
2008-12-26,-29.473,-22025408,74730365
2008-12-29,2.056,1535442,74667916
2008-12-30,-26.1,-19779555,75782831
2008-12-31,-40.55,-29060716,71667038
2009-01-05,85.878,78015395,90844008
2009-01-06,96.483,127736980,132392656
2009-01-07,0.73,910787,124696935
2009-01-08,-20.158,-21426027,106291722
2009-01-09,85.196,85191424,99994521
2009-01-12,50.961,60595853,118907257
2009-01-13,-33.265,-34686037,104272055
2009-01-14,98.156,117147167,119348105
2009-01-15,67.49,104763068,155227709
2009-01-16,24.343,42210290,173400311
2009-01-19,-17.986,-24804594,137909879
2009-01-20,46.925,47780556,101822551
2009-01-21,40.782,49590759,121600934
2009-01-22,38.318,47100936,122920983
2009-01-23,-16.944,-20196563,119197833
2009-02-02,58.353,69938833,119854020
2009-02-03,89.557,167923288,187504296
2009-02-04,67.609,138917520,205470832
2009-02-05,-33.53,-76609344,228479505
2009-02-06,98.434,219566634,223058642
2009-02-09,47.609,127232414,267246858
2009-02-10,82.445,198131906,240320007
2009-02-11,49.873,143742676,288218574
2009-02-12,5.421,12989344,239617863
2009-02-13,90.501,247208626,273156337
2009-02-16,29.04,82537926,284221711
2009-02-17,-70.736,-188242556,266121216
2009-02-18,-49.082,-108751560,221573001
2009-02-19,23.355,41829996,179106981
2009-02-20,86.336,156159101,180872847
2009-02-23,93.965,207018144,220314236
2009-02-24,-47.645,-122543187,257200021
2009-02-25,-16.238,-34587715,213006637
2009-02-26,-88.489,-180541240,204026793
2009-02-27,-52.056,-87928820,168911344
2009-03-02,83.227,102691231,123386280
2009-03-03,83.779,115328681,137658796
2009-03-04,97.553,198002598,202969048
2009-03-05,-9.688,-22573059,232998488
2009-03-06,37.548,62255855,165804493
2009-03-09,-76.699,-128447627,167470219
2009-03-10,95.249,108612912,114030640
2009-03-11,-65.043,-91712771,141002539
2009-03-12,22.953,27768691,120981023
2009-03-13,-45.787,-52840979,115406804
2009-03-16,73.015,74496932,102029232
2009-03-17,97.577,174588969,178923714
2009-03-18,21.625,44484544,205706110
2009-03-19,85.881,170981179,199090279
2009-03-20,-5.047,-10491065,207873668
2009-03-23,78.971,175199802,221852960
2009-03-24,-24.056,-52836923,219639873
2009-03-25,-42.273,-83024504,196399510
2009-03-26,92.399,186254677,201577200
2009-03-27,21.074,50764255,240881238
2009-03-30,-2.486,-4676737,188106870
2009-03-31,87.295,165807754,189940138
2009-04-01,47.35,114988724,242850820
2009-04-02,1.968,4889617,248504384
2009-04-03,-41.255,-92724093,224760902
2009-04-07,32.282,53355132,165279723
2009-04-08,-62.606,-122219475,195220591
2009-04-09,77.132,119501654,154932281
2009-04-10,86.597,188174902,217299923
2009-04-13,29.294,74317665,253700102
2009-04-14,51.985,122096880,234867555
2009-04-15,40.717,100433745,246662390
2009-04-16,17.465,44964617,257449560
2009-04-17,-29.198,-65018061,222679087
2009-04-20,84.816,176524655,208125942
2009-04-21,25.105,58077508,231339612
2009-04-22,-76.125,-194626415,255668377
2009-04-23,52.85,89060547,168515750
2009-04-24,-37.494,-59083818,157582489
2009-04-27,-59.537,-91687644,154002314
2009-04-28,50.714,66305297,130743712
2009-04-29,81.556,138429874,169734980
2009-04-30,20.13,36400600,180831012
2009-05-04,93.257,191234567,205062771
2009-05-05,6.632,14161541,213540440
2009-05-06,70.254,153900305,219062147
2009-05-07,-23.521,-58052085,246805474
2009-05-08,39.879,88278549,221363918
2009-05-11,-78.185,-187403483,239691356
2009-05-12,89.042,145884362,163836910
2009-05-13,35.891,71347522,198788639
2009-05-14,39.082,67614072,173003965
2009-05-15,12.925,20319105,157208412
2009-05-18,37.985,61617263,162215662
2009-05-19,7.024,14380161,204724830
2009-05-20,-25.427,-49661814,195311248
2009-05-21,-37.104,-70833554,190905221
2009-05-22,26.576,36307688,136618225
2009-05-25,81.974,129969795,158550557
2009-05-26,-11.618,-19112954,164513276
2009-05-27,-3.649,-5112508,140119007
2009-06-01,61.161,114772084,187654543
2009-06-02,0.817,1655704,202630768
2009-06-03,49.655,101830251,205075339
2009-06-04,20.341,45247252,222446654
2009-06-05,-29.202,-57916997,198334048
2009-06-08,1.435,2505843,174609048
2009-06-09,23.536,41073952,174516163
2009-06-10,46.523,91727845,197168486
2009-06-11,-24.636,-44624518,181136960
2009-06-12,-55.403,-94574171,170702889
2009-06-15,69.097,96726655,139986138
2009-06-16,34.533,47679786,138071728
2009-06-17,75.281,117561781,156163972
2009-06-18,34.657,63579752,183451932
2009-06-19,22.685,46102808,203230062
2009-06-22,-29.229,-56347135,192780428
2009-06-23,51.492,94669638,183852972
2009-06-24,61.685,114386247,185435917
2009-06-25,-17.22,-28246007,164033251
2009-06-26,7.292,11034360,151331031
2009-06-29,40.539,70789030,174619645
2009-06-30,-26.648,-45014494,168920052
2009-07-01,72.251,132898412,183939048
2009-07-02,27.866,59898252,214953010
2009-07-03,58.767,128746881,219078988
2009-07-06,18.562,44692111,240770466
2009-07-07,13.888,32685367,235346331
2009-07-08,56.804,114593659,201735435
2009-07-09,71.929,164401544,228559943
2009-07-10,2.805,6372613,227158673
2009-07-13,24.255,52675662,217173690
2009-07-14,77.464,173366768,223803384
2009-07-15,29.52,77236596,261644633
2009-07-16,-33.792,-86737266,256680038
2009-07-17,23.598,51814055,219571133
2009-07-20,61.94,165842534,267748693
2009-07-21,-59.411,-156837525,263987447
2009-07-22,83.03,187011127,225233905
2009-07-23,37.344,84087460,225170701
2009-07-24,-15.764,-39689716,251780817
2009-07-27,68.525,177903907,259619807
2009-07-28,42.074,117506734,279286300
2009-07-29,-83.846,-291173315,347273056
2009-07-30,34.581,88089087,254730413
2009-07-31,85.657,216889508,253205867
2009-08-03,49.689,135620836,272937410
2009-08-04,10.551,30429975,288406623
2009-08-05,3.467,9442684,272395431
2009-08-06,-19.431,-46944747,241596897
2009-08-07,-76.802,-160570924,209070883
2009-08-10,-10.335,-17544813,169754666
2009-08-11,12.307,17231777,140010792
2009-08-12,-79.354,-142262133,179275556
2009-08-13,21.453,32809764,152939770
2009-08-14,-76.68,-129315972,168643956
2009-08-17,-86.566,-144631016,167075450
2009-08-18,74.873,103956076,138843439
2009-08-19,-80.214,-123185484,153571057
2009-08-20,98.789,147889511,149702655
2009-08-21,93.776,159521980,170109497
2009-08-24,41.43,70640516,170504778
2009-08-25,-34.404,-68072626,197865186
2009-08-26,89.645,163237908,182093706
2009-08-27,38.133,72363144,189764971
2009-08-28,-59.794,-98620146,164931978
2009-08-31,-82.778,-132257573,159774200
2009-09-01,26.709,35747263,133841609
2009-09-02,57.812,65457892,113226019
2009-09-03,99.21,170297007,171653065
2009-09-04,59.51,103523868,173961515
2009-09-07,12.858,23124829,179840810
2009-09-08,84.197,147469341,175148363
2009-09-09,13.234,24277687,183451464
2009-09-10,-20.414,-30441473,149121146
2009-09-11,90.721,153276759,168954310
2009-09-14,79.779,161268899,202144565
2009-09-15,25.873,52409540,202564116
2009-09-16,0.941,1934958,205734338
2009-09-17,76.282,168174560,220463109
2009-09-18,-75.615,-178664523,236280958
2009-09-21,49.386,92684565,187673093
2009-09-22,-60.977,-105530442,173065269
2009-09-23,-61.831,-94774043,153279899
2009-09-24,4.412,6241102,141449740
2009-09-25,-26.268,-27527274,104794477
2009-09-28,-78.154,-77813489,99564511
2009-09-29,-39.69,-41217574,103848163
2009-09-30,9.045,8260244,91323145
2009-10-09,97.437,113803599,116796562
2009-10-12,-10.094,-12290428,121762205
2009-10-13,84.9,95251043,112191869
2009-10-14,44.056,77437392,175770136
2009-10-15,-18.721,-26197868,139935418
2009-10-16,3.59,4683139,130438679
2009-10-19,90.394,156526514,173160753
2009-10-20,44.692,89118687,199407195
2009-10-21,-11.216,-21370870,190531313
2009-10-22,18.401,28168103,153082595
2009-10-23,66.766,131510101,196970460
2009-10-26,2.637,4397708,166791790
2009-10-27,-46.381,-81342478,175377478
2009-10-28,48.918,72058978,147305653
2009-10-29,-26.566,-41815418,157404353
2009-10-30,-14.523,-22584410,155505543
2009-11-02,97.667,189562408,194090635
2009-11-03,64.277,143039249,222536155
2009-11-04,19.238,41825879,217413179
2009-11-05,57.583,117418171,203909654
2009-11-06,-3.69,-8585958,232690090
2009-11-09,28.962,57417777,198251554
2009-11-10,-20.871,-42023852,201350820
2009-11-11,19.546,35109478,179625798
2009-11-12,4.966,9634371,193995498
2009-11-13,53.567,110532256,206343586
2009-11-16,75.067,204313389,272174613
2009-11-17,-5.18,-11853468,228843503
2009-11-18,23.172,51614912,222743929
2009-11-19,63.046,155469636,246596961
2009-11-20,16.313,40696315,249468811
2009-11-23,59.634,142378151,238753672
2009-11-24,-78.572,-274727880,349652166
2009-11-25,97.553,259180301,265680360
2009-11-26,-72.389,-223510902,308765275
2009-11-27,-44.872,-97040710,216262916
2009-11-30,96.552,187264007,193950590
2009-12-01,86.219,199945013,231904097
2009-12-02,43.252,107868580,249393327
2009-12-03,27.654,62884294,227393674
2009-12-04,-20.569,-60086214,292126815
2009-12-07,67.751,129888646,191714001
2009-12-08,-24.439,-48011163,196449147
2009-12-09,-36.918,-59987302,162486882
2009-12-10,20.608,27932179,135537791
2009-12-11,-23.869,-32074523,134374741
2009-12-14,12.047,19277062,160020121
2009-12-15,2.096,3087082,147251028
2009-12-16,-12.178,-17475661,143505916
2009-12-17,-72.61,-107184568,147616427
2009-12-18,-61.87,-88542411,143110095
2009-12-21,51.023,53231433,104328459
2009-12-22,-66.804,-79685988,119283248
2009-12-23,72.484,80534969,111107042
2009-12-24,98.397,143130505,145462662
2009-12-25,15.381,19039814,123783859
2009-12-28,81.257,106600304,131188732
2009-12-29,18.026,24753886,137323442
2009-12-30,23.101,38992713,168793610
2009-12-31,50.012,75069060,150103574
2010-01-04,-19.229,-29004838,150841081
2010-01-05,36.753,65826070,179103799
2010-01-06,-6.278,-11062960,176225142
2010-01-07,-58.77,-107316291,182604384
2010-01-08,65.187,92971764,142623930
2010-01-11,-21.115,-39358375,186402503
2010-01-12,79.564,157361898,197779752
2010-01-13,7.645,16663089,217949986
2010-01-14,77.016,152717547,198293827
2010-01-15,23.291,41286871,177261694
2010-01-18,59.425,113374370,190786653
2010-01-19,2.394,4476908,187035304
2010-01-20,-65.649,-147939504,225349560
2010-01-21,22.016,34628169,157287473
2010-01-22,-27.628,-50966331,184474770
2010-01-25,-28.431,-31648587,111318858
2010-01-26,-79.429,-104637955,131737275
2010-01-27,-28.91,-30935885,107007210
2010-01-28,47.336,49663150,104916320
2010-01-29,53.24,63185150,118679885
2010-02-01,-20.697,-26634613,128690844
2010-02-02,-28.351,-33195587,117088163
2010-02-03,68.992,101321037,146859550
2010-02-04,65.795,97650197,148416756
2010-02-05,-7.484,-10973089,146627848
2010-02-08,20.436,19470703,95275826
2010-02-09,21.962,19966410,90914898
2010-02-10,32.221,26358842,81806918
2010-02-11,-13.985,-11480666,82094956
2010-02-12,58.506,46307011,79148951
2010-02-22,16.724,16192309,96818874
2010-02-23,35.738,41618827,116456121
2010-02-24,75.016,104238935,138956468
2010-02-25,74.408,129200773,173638967
2010-02-26,14.319,21830108,152450877
2010-03-01,66.72,109826032,164606144
2010-03-02,-2.442,-3980283,162979715
2010-03-03,61.206,107988109,176432866
2010-03-04,-81.415,-156877531,192688667
2010-03-05,17.163,23036818,134225715
2010-03-08,46.824,55858676,119294485
2010-03-09,23.596,32025051,135719995
2010-03-10,-39.097,-48787011,124785124
2010-03-11,1.201,1387632,115548624
2010-03-12,-59.938,-64345510,107353269
2010-03-15,-27.553,-25820943,93715048
2010-03-16,48.579,42307039,87089526
2010-03-17,96.004,123102277,128226294
2010-03-18,3.786,5116415,135127906
2010-03-19,54.406,72876663,133950576
2010-03-22,32.16,45456026,141341496
2010-03-23,-24.108,-33030083,137006632
2010-03-24,10.36,14106628,136168259
2010-03-25,-36.19,-50210157,138739935
2010-03-26,72.745,95153381,130803662
2010-03-29,50.001,87509002,175013849
2010-03-30,30.479,44418885,145736499
2010-03-31,3.347,4970905,148501513
2010-04-01,81.108,152094970,187521078
2010-04-02,20.66,37670410,182338508
2010-04-06,-4.986,-8618734,172848945
2010-04-07,-1.107,-1682432,151963694
2010-04-08,-9.206,-15718886,170753192
2010-04-09,72.481,114935113,158573301
2010-04-12,5.524,11445772,207185535
2010-04-13,-16.422,-35677019,217246631
2010-04-14,48.644,78463323,161300179
2010-04-15,-27.11,-44163372,162901992
2010-04-16,-5.393,-6768129,125490471
2010-04-19,-82.742,-157107138,189876104
2010-04-20,22.976,35833974,155962887
2010-04-21,92.475,166068278,179581638
2010-04-22,7.413,13680394,184541926
2010-04-23,-17.415,-28385801,162996145
2010-04-26,-10.114,-14106387,139478368
2010-04-27,-50.949,-81664199,160286969
2010-04-28,26.696,33368395,124995541
2010-04-29,-69.308,-93032467,134229580
2010-04-30,-33.079,-43808882,132436808
2010-05-04,32.465,31746689,97788224
2010-05-05,85.718,117058232,136562792
2010-05-06,-75.839,-104052430,137201671
2010-05-07,17.282,22899147,132501038
2010-05-10,-4.304,-5225345,121409420
2010-05-11,-88.351,-112761576,127628912
2010-05-12,5.442,6358895,116841794
2010-05-13,84.84,100894306,118923659
2010-05-14,33.466,35887773,107235346
2010-05-17,-86.658,-102078478,117793999
2010-05-18,60.33,74141220,122893802
2010-05-19,33.492,35577843,106226967
2010-05-20,-26.827,-26932774,100393027
2010-05-21,97.366,122800650,126123087
2010-05-24,98.41,165779211,168457622
2010-05-25,-16.225,-22523685,138820791
2010-05-26,24.953,25851524,103600394
2010-05-27,95.927,127228145,132630015
2010-05-28,-34.366,-46327235,134804895
2010-05-31,-69.565,-85176096,122440339
2010-06-01,-30.911,-35922312,116213535
2010-06-02,73.699,72934849,98963310
2010-06-03,-53.817,-59589924,110726904
2010-06-04,64.423,59697484,92664233
2010-06-07,48.737,51305724,105270395
2010-06-08,41.918,43107104,102837382
2010-06-09,83.023,122615624,147688345
2010-06-10,8.888,11581322,130295581
2010-06-11,-23.048,-25793348,111911266
2010-06-17,-52.904,-48056544,90836679
2010-06-18,-66.559,-72215561,108499329
2010-06-21,94.858,113196326,119332351
2010-06-22,46.176,47362466,102569909
2010-06-23,-0.083,-80140,96580523
2010-06-24,14.293,11363639,79504624
2010-06-25,-34.084,-28275210,82956405
2010-06-28,-39.169,-27322437,69756147
2010-06-29,-91.672,-103921454,113362722
2010-06-30,-20.077,-17197464,85658001
2010-07-01,-26.348,-20872207,79216008
2010-07-02,13.992,14496765,103610578
2010-07-05,28.538,21316850,74696348
2010-07-06,96.982,91845254,94703703
2010-07-07,62.041,55808779,89954677
2010-07-08,-31.112,-27406217,88089621
2010-07-09,94.196,125231680,132948370
2010-07-12,72.479,94440104,130299215
2010-07-13,-22.801,-24775441,108657391
2010-07-14,45.584,51198507,112316097
2010-07-15,-68.452,-69610648,101692447
2010-07-16,57.409,50813704,88512039
2010-07-19,98.439,115208486,117035803
2010-07-20,94.644,160327906,169400759
2010-07-21,9.548,15773524,165199725
2010-07-22,92.684,133872081,144439262
2010-07-23,-5.095,-7418338,145614330
2010-07-26,57.894,79240759,136871552
2010-07-27,-8.954,-11583890,129370627
2010-07-28,96.93,178990085,184659207
2010-07-29,36.838,72565560,196983544
2010-07-30,0.439,633980,144533132
2010-08-02,90.7,151902275,167477279
2010-08-03,-62.952,-118126478,187644673
2010-08-04,62.242,103515744,166312767
2010-08-05,-2.227,-3720359,167038051
2010-08-06,89.671,162624059,181357031
2010-08-09,60.955,110149024,180704258
2010-08-10,-81.184,-151372051,186455063
